,x,y,class
611,-0.7008177488585356,-0.8385463753450565,1
612,-0.6817129879073556,-0.8570207494623998,1
613,-0.6107460543971082,-0.93148913645416,1
614,0.5541797907305743,-1.4186362253782223,0
615,-0.6565553372344501,-0.8753497002682407,1
616,-0.5907731165163685,-0.9462905617641211,1
617,-0.6091718877949444,-0.9135747495892589,1
618,-0.5791505367984723,-0.9398102758144287,1
619,-0.5376422551771769,-0.9823283007945126,1
620,-0.5593813248997198,-0.9310643846901648,1
621,-0.7002762550679393,-0.23454715150827393,0
622,-0.5440845941004572,1.0898063550712218,0
623,-0.5171044165491617,-0.9730005612430899,1
624,-0.40990417956841696,-0.6521078944211315,0
625,0.2711663685130663,0.3329782101382224,0
626,-0.5093032819492027,-0.9585950592905663,1
627,0.493387160336769,-0.7551115961561748,0
628,-0.4125679779846777,-1.0987755732280668,1
629,-0.4504907190908799,-0.9970088252834638,1
630,-0.3632368539579533,-1.1325805299278058,1
631,-0.30547003768428294,-1.2195081629464541,1
632,1.010287360128948,0.001091522810592125,0
633,-0.3618655771996788,-1.050884458612549,1
634,-1.2674770697504927,-0.4778035633990837,0
635,-0.30378953300816425,-1.1386233415214289,1
636,-0.32090166495983835,-1.0351584518760717,1
637,-0.26821212605819916,-1.1139303574485135,1
638,-0.23271485544189913,-1.1490702866035178,1
639,-0.20595840608508978,-1.1572369129223181,1
640,-0.21526676035349537,-1.0254902232901102,1
641,-0.16094462091233222,-1.1315751881862317,1
642,-0.768455416012896,-1.2200515512668237,0
643,0.6078024849266066,0.9255067479201938,0
644,-0.13578969824470724,-1.120906737836126,1
645,-0.1136151320348026,-1.0870034417566714,1
646,-0.06949617467122952,-1.1792263400209728,1
647,-0.4647666783229472,-1.3665126163234,0
648,-0.04258338830597473,-1.171404159488019,1
649,-0.42933429455177013,0.3653091126295552,0
650,1.5150567442536294,-0.5975755267710182,0
651,0.02172518122482432,-1.550468263500193,0
652,-0.018047443487665633,-1.132428839727037,1
653,0.2610358314191769,0.3456290913730561,0
654,0.9610658145938547,-0.1509298448215726,0
655,0.016231769028846637,-1.1877916839192348,1
656,0.046168671455089315,-1.2086312613311148,1
657,-1.2879830112871702,0.03788105752435788,0
658,0.07266864146678496,-1.1342629617420779,1
659,0.1033200644709892,-1.1749543560778368,1
660,-1.0086622844055468,0.7651889216809931,0
661,0.1329235474177501,-1.1752744342231525,1
662,0.16659957886337812,-1.091545177957392,1
663,0.19145373407897429,-1.1831934000378839,1
664,0.21953616944835028,-1.1939772540352094,1
665,0.262148444509642,-1.0824792403285688,1
666,-1.178079822820341,0.5101987500975448,0
667,0.28867552292077536,-1.1133937816806825,1
668,0.7789828063810303,-0.5238667415089603,0
669,0.309839219271245,-1.1633551575484944,1
670,1.2245896127143876,-1.0132047837448752,0
671,0.33397747586707555,-1.1834930619807937,1
672,0.37504314302510433,-1.122899697654022,1
673,-0.8986624616828859,0.8685182048907351,0
674,0.40271974367880803,-1.1245647242084382,1
675,-1.38622656498542,-0.23123609835079123,0
676,0.4545308392787554,1.0511667972917502,0
677,0.15022042538098196,1.1773616534320543,0
678,0.43844313917746836,-1.0950120056954957,1
679,0.446130698663762,-1.158082565206978,1
680,0.461868189318697,-1.1843955847216459,1
681,1.6972507704606767,-0.03880887798361279,0
682,0.5201834701094676,-1.088151630433431,1
683,0.5372329932011841,-1.107064662083929,1
684,0.9404898829260404,0.10116743004009218,0
685,-0.6744866144272725,0.08766722882258665,0
686,0.8967925907529425,-0.27995943300596393,0
687,0.5426852252627051,-1.1477563741334909,1
688,0.6226306688186627,-1.0171572037697898,1
689,-0.6004763184544373,0.23370743027755353,0
690,-0.6450474339602308,1.0181002961010417,0
691,0.055676492614061816,0.5110535396268384,0
692,0.7292502111142634,-1.30234187388741,0
693,-0.6456264811703886,-1.3344934208379768,0
694,0.6022071484631221,-1.1059138794746475,1
695,0.6384066608697025,-1.0720334346500906,1
696,-1.2484463719999215,-0.6763392528729797,0
697,0.6792673316088483,-1.0307107375991655,1
698,0.750535933568039,-0.9392008411444596,1
699,0.7089275384942536,-1.0368860338469092,1
700,0.7798186593290724,-0.9495412599614586,1
701,0.7713699559353884,-0.9829180886985995,1
702,0.8516140030805708,-0.888437582029961,1
703,0.9441982344916783,0.4128160706873352,0
704,0.8621692757347911,-0.8909896109187065,1
705,0.8056328284564984,-0.9729370907817196,1
706,-1.1582361926227343,0.5605359851156909,0
707,0.9203222384168255,-0.8431675309474848,1
708,-1.0458961042516313,-0.966587703890819,0
709,-0.2805903340087,1.1668966228251771,0
710,0.9053812146473595,-0.8671513194975762,1
711,-0.6505815923341726,-0.19236412333615135,0
712,1.0076198965619017,-0.7617583969391823,1
713,0.9249196652769867,-0.849337490360423,1
714,0.9965957623223491,-0.7776905834748598,1
715,-0.9667031496467868,0.8019283962645776,0
716,0.4020476754896438,-0.818884967462356,0
717,1.0107829661027077,-0.7619055338415013,1
718,-0.2681760418200505,0.4600576561241615,0
719,0.7587916202653706,0.7808158946345591,0
720,0.9488552136569783,-0.8100156365512972,1
721,1.0178244239102294,-0.7426031530315399,1
722,1.0092495332334914,-0.11646343373527444,0
723,1.0860113036143098,-0.6789248664613783,1
724,-0.6480710568764892,0.1910616648131308,0
725,1.119581102347338,-0.6436953123930332,1
726,1.067380123979743,-0.6685879805135958,1
727,0.28827524627404627,0.2666822808667148,0
728,1.1665952102488801,-0.5868675042413645,1
729,1.0071404017171113,0.25341944740695804,0
730,1.1196320329289475,-0.6017467482027011,1
731,-0.10328737937764648,1.1587388568327135,0
732,0.362460258313187,1.049506833853919,0
733,1.12958098903427,-0.5775089787393486,1
734,1.2834116403903704,-0.9577906580461358,0
735,0.017587253819826808,0.5000116171405353,0
736,-0.949525452009867,0.8226537164680376,0
737,-1.291984288783731,0.26016277534606813,0
738,0.9960463980424272,0.351825730560192,0
739,1.1079968724350642,-0.5695911383615607,1
740,1.1696045120042027,-0.5146558648768973,1
741,1.2482046812454908,-0.45353444978367197,1
742,1.3455915105626697,-0.3869440652513245,1
743,0.2063785064546447,1.15578016584783,0
744,0.9327614502215251,-1.2308820280581692,0
745,-1.3080181893194789,-0.13552121240995546,0
746,1.2587257432200019,-0.40435837141583353,1
747,0.6415333546380932,-0.6495606490838272,0
748,1.2355730824219284,-0.38937960998341575,1
749,1.2614037299313914,-0.35334330707711525,1
750,0.29288405341247686,0.07667883716298725,0
751,1.276863866837684,-0.32107230884695576,1
752,1.3016134454524941,-0.2855174334807249,1
753,0.01493405958990396,-0.8734708631612808,0
754,1.6458214611869777,-0.16650072110217715,0
755,1.3311650877743615,-0.24882156552152793,1
756,1.2296226824957577,-0.24707713182448426,1
757,-0.4012480751439065,0.4217461232128269,0
758,0.28275854391231287,0.2931444978397345,0
759,-0.20949089085234626,1.2947852065005883,0
760,1.2822727145803856,-0.20263083841645102,1
761,-0.9076581281098681,0.8646190917230885,0
762,1.3398962087799913,-0.15911127860425728,1
763,1.2697033183909694,-0.14119527460328218,1
764,-0.4344474429333761,0.40602347553945795,0
765,1.3140366074234533,-0.101012124437106,1
766,1.3109795718870176,-0.06873026473336323,1
767,1.261525727407059,-0.04066133751209042,1
768,-0.12541622453458967,0.48066507530011926,0
769,0.2908359563773895,-0.812974797039217,0
770,1.2747435457607084,-0.00466242715344419,1
771,0.4610394328132437,-1.356314746959261,0
772,1.361416502663882,0.03497353830384294,1
773,1.3444749876816562,0.06747665029098864,1
774,0.3124491113828977,1.1170776068845851,0
775,-0.11259240003623425,-0.8116321481289217,0
776,1.4494631305988799,0.10143465565359619,1
777,1.412635949393057,0.13324557854832772,1
778,1.3610087196201337,0.16760714528597576,1
779,0.7713201112845955,0.7599537534405457,0
780,1.3976535590375587,0.19809417127566903,1
781,1.2953681706395317,0.2401331464738681,1
782,1.2499848945873098,0.2800999021464566,1
783,0.28225505308463633,0.27789615545461965,0
784,-0.43235939710580634,-1.3724546950123897,0
785,0.45752891581338107,-0.7652529285516245,0
786,1.2544639025250919,0.314604897773018,1
787,0.3954947992623148,-1.4906874508620613,0
788,1.3314365268239265,0.33573640118745374,1
789,1.3823870217433847,0.3575488298886981,1
790,1.3568327659661776,0.39345577245993957,1
791,0.6461329303610178,-0.6527622410211473,0
792,1.3370741347204955,0.4284985825536324,1
793,1.2328465934267945,0.48755964280185105,1
794,1.2410932847259306,0.5166273552521932,1
795,-1.0388632041956338,-0.9497960551729545,0
796,1.2752367263290134,0.5354967440416929,1
797,1.326168361030163,-0.9041431593539838,0
798,1.2093059373763717,0.5878909132131764,1
799,0.974353161643491,-0.26573974057590355,0
800,1.2605836120065501,0.5966212412687086,1
801,1.2684705948025239,0.6194004062248931,1
802,0.4091244037810244,-0.8406364342627521,0
803,1.1838380113860798,0.6822494636658542,1
804,1.2439169935885146,0.6785359444798339,1
805,0.29536961968291625,0.14262973359290743,0
806,1.2820434104354392,-0.9507719799111838,0
807,-0.47947950525825356,-0.5567034422408638,0
808,1.1997800875797051,0.7231928633301784,1
809,0.3721142302987871,0.14382068240631646,0
810,0.3373760919913331,0.0012868500482964488,0
811,1.6518675776754554,-0.243619745440284,0
812,-0.5906638933291679,-0.4717654293735925,0
813,0.7398554268667437,-0.556551236856706,0
814,1.191353455536307,0.7492553019453705,1
815,1.1417917770973738,0.7978810670494149,1
816,1.12305867224175,0.8287990415891748,1
817,1.0678603890930267,0.8826246945956303,1
818,1.0991172055941436,0.8785897576957927,1
819,1.105269351717641,0.8879779782370361,1
820,-1.013609012375171,-0.9809447422265287,0
821,1.06672674992525,0.9284475766103211,1
822,1.0581263920893225,0.9450151715633638,1
823,1.0354602009318352,0.9712237528014787,1
824,0.9151186745322609,1.0835275691506738,1
825,0.9591830139453877,1.0489010981678741,1
826,0.9190527810246392,1.0898126964468264,1
827,0.9038239992945202,1.1050605478709103,1
828,0.8789336457074348,1.1284600725222187,1
829,0.8690917758638347,1.1329913504142062,1
830,-0.1922265581812653,-0.7353666459034113,0
831,-0.6299646474954846,-0.26642305530036337,0
832,0.005129714313456257,0.4437281200068081,0
833,-0.1699109236620083,0.5639824463328438,0
834,0.8436990186659824,1.1528939347241562,1
835,-0.4157347823371085,1.1749987476028356,0
836,0.7504247534706585,1.2576866346265323,1
837,0.7013714088286092,1.3103338164795582,1
838,-0.6931611649348247,-0.10261592543976962,0
839,0.7515991117104592,1.2237343923420845,1
840,-0.15542919172610797,0.4632039007556702,0
841,0.7106548436948463,1.259953770632006,1
842,-0.3028989943566732,-1.4788859086109418,0
843,-0.6152178686967754,0.09160143505513585,0
844,0.69226367523154,1.260637656529587,1
845,1.6062589487935404,-0.366775761640392,0
846,0.6076262902848497,1.3684449235913978,1
847,0.5885407614928242,1.368769022683443,1
848,0.592947470511157,1.3206769263865685,1
849,0.32165331221734067,-0.7709819873169226,0
850,-0.6297085050673391,-0.23124856999920887,0
851,0.0026504952757747274,0.5146301576122536,0
852,0.9211899561199983,-0.35204441229871136,0
853,0.5366604716456497,1.3841288695595837,1
854,-0.5538667532960811,0.28237781432672676,0
855,0.5047502537212938,1.3998117273627828,1
856,0.05776389177998764,-1.5358497690745019,0
857,1.08009933079164,-1.1590098347774236,0
858,0.6377901067560261,0.9030002078107463,0
859,-0.6491445737197431,-1.2988615005104158,0
860,-0.12089919873592968,-1.5476155858984981,0
861,0.4900877491323719,1.3740332269241622,1
862,0.4443631222419863,1.4166656970143934,1
863,0.847822120030509,0.6852476706427302,0
864,0.4118671933716547,1.4267136158081233,1
865,0.3634232272924474,1.4798700469469452,1
866,-0.7430644168108615,-0.26776751155197315,0
867,0.373397392903059,1.356066406186034,1
868,-1.2637196816889795,-0.5393795178868369,0
869,0.872361063403631,0.6057116538652626,0
870,-0.19467108124018498,0.48765111631021707,0
871,-0.03962645568936658,0.46396675665720566,0
872,-1.262048733580717,0.17536826364508,0
873,1.1015039106284916,0.283119544566214,0
874,0.9906956923492349,-1.1744909712872245,0
875,0.31676825953809007,1.4316037265670138,1
876,-0.5374615942040473,1.1600005856170148,0
877,0.9937935369312277,0.15312860164866934,0
878,0.2750830969628186,1.4622080077143804,1
879,0.8231166130336444,-0.46978529076116876,0
880,0.23178392407792503,1.5020240009883856,1
881,-0.6003743897838667,0.23890927976756599,0
882,0.21954074909862828,1.4012137534135105,1
883,-0.25347083221928635,-0.7973211139922863,0
884,0.17483034356680863,1.4414757664095716,1
885,0.12225700235397613,1.5391492805253608,1
886,-1.3428844274378944,-0.0674307823779282,0
887,0.10307765461763461,1.4211984238880584,1
888,0.06018779648842491,1.460023098769791,1
889,-0.16685472884628716,-0.8476899928568555,0
890,-0.19827706668859632,-0.837584851373496,0
891,-0.2475382152706766,0.4363015675676537,0
892,-1.0972377111248282,-0.8634635140270092,0
893,0.016362910824984582,1.5281432829382289,1
894,-0.02312896438187579,1.5746488594634762,1
895,-0.5080250551458415,-0.564016457655567,0
896,-0.06210152273863791,1.6683236266541108,1
897,-0.2859661579699873,0.5082991031778663,0
898,0.25339026908868173,-1.4266211655249927,0
899,0.7316263030379707,-0.5700824422137735,0
900,-0.09429611012804875,1.4624517735147804,1
901,-0.13433435047468162,1.4057901716440417,1
902,-0.17073141658771826,1.5001909126301434,1
903,-0.20204486212164033,1.5976090820783682,1
904,-0.2486967338734602,1.4766466745962623,1
905,-0.2918631336343209,1.4340686985949607,1
906,-0.3242598815785024,1.4781012213554336,1
907,0.2627456413795209,0.33022864366507426,0
908,-0.21083599957922491,0.47433979832436834,0
909,-0.3506646288826305,1.540999058157244,1
910,0.781993369574162,-0.5093278780451053,0
911,-0.4111862590849978,1.4110590746815226,1
912,-0.4407701610460539,1.4470337193671274,1
913,-0.44541617150768614,1.5718813379016512,1
914,-0.41659149290294756,0.34994682156131124,0
915,-0.5024592537896498,1.4800153809635166,1
916,0.2859581140990885,-1.4835385900934317,0
917,-0.3116174181068994,-0.7478838614612876,0
918,-0.742017288112056,0.9835348896124342,0
919,-0.6179591671756164,0.1824994410118775,0
920,0.6829177991224911,-0.6197753009486344,0
921,-0.5458922308859353,1.4458535918671915,1
922,0.7211040749555009,-0.5666417871494998,0
923,-0.5896393719423603,1.4129931935336106,1
924,-0.6095605897629207,1.4478724496081508,1
925,-0.6093536991349162,1.525777693160071,1
926,-0.7127647482190606,1.3417085605873642,1
927,-0.6832161657022507,1.4747519977142325,1
928,-0.5569967453615953,-0.4365896382715816,0
929,-0.7712579186213488,1.3419351171587441,1
930,-0.8245926167062024,1.2895771967253271,1
931,-0.8262993953671447,1.3348082599118472,1
932,1.321764649033994,-0.8582170591936408,0
933,-0.8733372038214647,1.2925200239052903,1
934,-0.905898229410001,1.2748871788056808,1
935,-0.9365904101522489,1.2582890548065038,1
936,-0.9725556405994408,1.2319119387099025,1
937,0.3061854164003261,0.20415853479556034,0
938,-0.9943893469513359,1.2240725180710337,1
939,-1.016567028681451,1.212703845010444,1
940,-1.0197138031028412,1.2223536066208174,1
941,-1.0927823410615862,1.1439383259321987,1
942,0.0673520533849314,0.5041705069373726,0
943,0.39462772444202165,0.11598467591336825,0
944,0.6981838920116498,-0.606564397303371,0
945,-1.1634581105045165,1.0719113037214867,1
946,0.5740244313274041,-0.6616770544954426,0
947,-1.146066173017645,1.097486853762239,1
948,-1.2224021269607044,1.020908903763694,1
949,-1.2323733893852147,1.0121016949899972,1
950,1.5379457261456362,-0.5269676686274826,0
951,-1.1705431055456315,1.066301593757947,1
952,-1.2228615596554353,1.0108735303634806,1
953,-1.2452249537685627,0.9814414184503788,1
954,-1.2802606337756828,0.9404609888515237,1
955,-1.3719427768565193,0.856548143905052,1
956,-0.3793301924041122,1.2156727137251462,0
957,-1.383854307573838,0.8334749672173611,1
958,-1.3422753198796893,0.8443777821096401,1
959,1.3523587853344283,-0.8559033432652243,0
960,-0.5874495223966598,-0.4457169077145864,0
961,0.9111365964876936,-0.1146923951710258,0
962,0.8767882215700343,0.6451911497917899,0
963,-1.3532583869728285,0.8158756569557143,1
964,-1.4745755269489642,0.718929923087172,1
965,-0.2263923327661072,-1.5245625951421882,0
966,-1.3751999864821136,0.7534841666036968,1
967,-1.4796538846813077,-0.280989183730694,0
968,-0.27143180826507657,-0.7399873700225466,0
969,1.0628603344544236,-1.18550529333915,0
970,-1.4273627699872429,0.6977237955509108,1
971,-0.20058208700547325,-1.4903619062843134,0
972,-1.521961063396077,0.6217104949601807,1
973,0.5404048179445263,0.9597157329024965,0
974,-0.7620492941884744,-0.029166125702647087,0
975,-1.4650493028785527,0.6212480831228456,1
976,-1.3249839330629891,0.13110282903987713,0
977,0.09472110640046692,-0.7821293577268174,0
978,-0.19270477526980218,1.1663153982850003,0
979,-1.0046803530858142,-0.9610882812877494,0
980,0.9237744974693751,0.12874500512154685,0
981,-1.5179205980971289,0.5666706639047807,1
982,-1.5429570648576711,0.5248980693746591,1
983,0.33989499662507294,0.05168460913674834,0
984,-1.587514632949932,0.4753452356225888,1
985,-1.5766103221301622,0.44639834731802674,1
986,-1.5586580307257947,0.41759854223786447,1
987,-0.2687999500954293,-1.4858208146030845,0
988,-1.5885183043192381,0.3720832692322576,1
989,-1.6276549694375095,0.32438442840502324,1
990,-0.4583318246917952,0.37621755702490706,0
991,-1.690751939326033,0.2717346345313487,1
992,-1.6109888314773055,0.25254610185628534,1
993,-1.6116173003321588,0.21272575572844304,1
994,-1.6886477661114774,0.15939086872790953,1
995,-1.682471448761741,0.12094429270423855,1
996,0.46997174788239626,-1.4736978120041304,0
997,0.9275800073207168,0.5891757465682577,0
998,-1.7475306500541583,0.07335897958052735,1
999,-1.7262124296937211,0.036229993874021975,1
